index,European,Other/Mixed,Asian,African American or Afro-Caribbean,In Part Not Recorded,Hispanic or Latin American,African
2007,86.82443706826949,0.3954427200143536,0.3678119673454741,0.0,12.21099847492599,0.20130976944469364,0.0
2008,97.2056362381333,1.1433700794147628,0.9785433130277401,0.2987911081168177,0.369764949047792,0.0038943122595870667,0.0
2009,89.89487247203054,2.3892619993060187,4.099819635884761,0.4909385684323717,2.8076048995562544,0.1433557199583611,0.17414670483169764
2010,86.32655688041905,2.3760178980932913,8.49341755087625,0.586519472508668,1.8732558313062424,0.06852313370840732,0.27570923308809264
2011,82.09962534079511,0.7849920323165106,11.181813690628694,4.185015699840646,1.3190336297135425,0.2883474208717691,0.14117218583372299
2012,73.8196311759932,2.178085674335833,13.315211545794995,6.663130310645246,2.7961250012222427,1.0814893762650213,0.1463269157434659
2013,77.70634637869338,0.33289330195718303,5.974824718428652,4.086642502843599,10.766997430202323,0.8294898271171232,0.30280584075773476
2014,79.13072005552051,0.7482555144985935,12.755805989962596,2.4995983558058157,2.4660953522909392,1.1047936506692546,1.2947310812522939
2015,88.48269169343699,0.4531185468956945,5.74321247866343,1.041757624708307,3.2740744658991265,0.8398155136950768,0.1653296767013816
2016,87.12843080138984,0.10114537463161896,2.612061762910639,1.6084826732662068,6.926235737609974,1.4980758489775325,0.12556780121418412
2017,82.29569199413343,0.5475472056199311,4.352043531759858,1.6130925341546567,8.834845666862474,1.8472373599423986,0.5095417075272483
2018,83.190865807623,0.5212551578289745,7.363338430961074,0.8383201851382742,6.9876610190145865,0.5970801643747822,0.501479235059304
2019,83.33051665086776,1.5712956875142798,2.633144109454452,1.1680176167817016,9.676704421024915,1.0611013562695788,0.5592201580873012
